,link,title
2132,http://pittsburghpa.gov/publicsafety/blotterview/2132,"Police, EMS, Fire Respond for ShotSpotter Alert, Juvenile Female Injured by Gunfire - 01.07.2023"
2130,http://pittsburghpa.gov/publicsafety/blotterview/2130,UDATE 2/ UPDATE/ADDITIONAL INFORMATION/ Arrest Warrant Issued for Homicide Suspect - 01.06.2023
2127,http://pittsburghpa.gov/publicsafety/blotterview/2127,Police Arrest Male After Shots Fired on Banksville Road - 01.05.2023
2129,http://pittsburghpa.gov/publicsafety/blotterview/2129,"Shots Fired at Postal Worker in Perry North Neighborhood, Male Arrested - 01.05.2023"
2128,http://pittsburghpa.gov/publicsafety/blotterview/2128,Police Investigate After Female Found Fatally Stabbed Inside Residence - 01.05.2023
2126,http://pittsburghpa.gov/publicsafety/blotterview/2126,UPDATE 2/CORRECTION: Police Ask For the Public's Help to Find Missing Teen - 01.04.2023
2124,http://pittsburghpa.gov/publicsafety/blotterview/2124,"Police Arrest Male Following Domestic Incident in Brookline, Officer Injured - 01.03.2023"
2125,http://pittsburghpa.gov/publicsafety/blotterview/2125,UPDATE: Police Investigate After Delivery Driver Robbed and Abducted in Elliott Neighborhood - 01.03.2023
2123,http://pittsburghpa.gov/publicsafety/blotterview/2123,UPDATE: Pittsburgh Police Ask for Assistance to Find Missing Adult Female - 01.02.2023
2122,http://pittsburghpa.gov/publicsafety/blotterview/2122,"Police, Fire, EMS Respond for A Single Vehicle Crash, One Male Injured - 01.01.2023"
2119,http://pittsburghpa.gov/publicsafety/blotterview/2119,Crews Respond to Single Vehicle Crash on E. Carson - 12.30.2022
2120,http://pittsburghpa.gov/publicsafety/blotterview/2120,"Police, EMS Respond to Shooting in Zone 5  - 12.30.2022"
2121,http://pittsburghpa.gov/publicsafety/blotterview/2121,Police Investigate Overnight Shooting in Homewood - 12.30.2022
2118,http://pittsburghpa.gov/publicsafety/blotterview/2118,One Arrested in Connection to Beechview Shooting on 10/26/22 - 12.29.2022
2116,http://pittsburghpa.gov/publicsafety/blotterview/2116,Firefighters Respond to Early Morning Structure Fire in Beechview - 12.27.2022
2115,http://pittsburghpa.gov/publicsafety/blotterview/2115,One Person Arrested after Shooting in East Liberty - 12.27.2022
2114,http://pittsburghpa.gov/publicsafety/blotterview/2114,"Police, EMS Respond to Fatal Shooting in Zone 1 - 12.26.2022"
2113,http://pittsburghpa.gov/publicsafety/blotterview/2113,Crews Respond After Piece of Concrete Falls from Building  - 12.23.2022
2112,http://pittsburghpa.gov/publicsafety/blotterview/2112,SWAT Responds to Home in Mount Washington  - 12.23.2022
2110,http://pittsburghpa.gov/publicsafety/blotterview/2110,Crews Respond to Fatal Pedestrian Crash - 12.21.2022
2111,http://pittsburghpa.gov/publicsafety/blotterview/2111,"Police Arrest, Charge Man for Fatal January 2022 Shooting  - 12.21.2022"
2108,http://pittsburghpa.gov/publicsafety/blotterview/2108,Detectives Arrest Man for Dec. 13 Gas Station Robbery - 12.20.2022
2109,http://pittsburghpa.gov/publicsafety/blotterview/2109,UPDATE: Detectives Seek Information to Help Find Missing Person - 12.20.2022
2107,http://pittsburghpa.gov/publicsafety/blotterview/2107,SWAT Responds to Home in Zone 1 - 12.19.2022
2105,http://pittsburghpa.gov/publicsafety/blotterview/2105,"Police, Fire, EMS Respond For Vehicle into House in Marshall-Shadeland - 12.17.2022"
2106,http://pittsburghpa.gov/publicsafety/blotterview/2106,Fatal Collision Shuts Down McKees Rocks Bridge - 12.17.2022
2104,http://pittsburghpa.gov/publicsafety/blotterview/2104,Firefighters Respond Overnight for 3-Alarm Residential Structure Fire Turned Fatal - 12.17.2022
2103,http://pittsburghpa.gov/publicsafety/blotterview/2103,Special Victims Unit Detectives Continue to Search for Missing Man - 12.15.2022
2102,http://pittsburghpa.gov/publicsafety/blotterview/2102,Two Arrested After Vehicle Fled From Police and Crashed Downtown - 12.14.2022
2101,http://pittsburghpa.gov/publicsafety/blotterview/2101,Police Investigate Armed Robbery of Gas Station on Saw Mill Run Boulevard - 12.13.2022
2100,http://pittsburghpa.gov/publicsafety/blotterview/2100,"Police, EMS Respond for SingleVehicle Crash into Structure - 12.13.2022"
2098,http://pittsburghpa.gov/publicsafety/blotterview/2098,First Responders Rescue Man Near Tracks after Fall from Trail  - 12.11.2022
2097,http://pittsburghpa.gov/publicsafety/blotterview/2097,Police Investigate After Gunshot Victim Arrives at the Hospital - 12.11.2022
2099,http://pittsburghpa.gov/publicsafety/blotterview/2099,"Fire, EMS and Police Respond to Fatal 5-Alarm Fire in Downtown High Rise - 12.11.2022"
2096,http://pittsburghpa.gov/publicsafety/blotterview/2096,"UPDATE: Female Discovered Deceased Inside Elliott Residence, Police Investigating - 12.11.2022"
2095,http://pittsburghpa.gov/publicsafety/blotterview/2095,Suspect Accused in Squirrel Hill Burglary Turns Himself In To Police - 12.10.2022
2094,http://pittsburghpa.gov/publicsafety/blotterview/2094,Ambulance Stolen in Zone 3 - 12.09.2022
2092,http://pittsburghpa.gov/publicsafety/blotterview/2092,Police Investigate Homicide in Zone 1 - 12.06.2022
2090,http://pittsburghpa.gov/publicsafety/blotterview/2090,UPDATE 2: SVU Detectives Continue to Search for Missing 12-year-old - 12.05.2022
2093,http://pittsburghpa.gov/publicsafety/blotterview/2093,One Person Arrested after Stabbing at Convenience Store - 12.05.2022
2091,http://pittsburghpa.gov/publicsafety/blotterview/2091,UPDATE: Police Investigate After Juvenile Female Shot in Homewood - 12.05.2022
2089,http://pittsburghpa.gov/publicsafety/blotterview/2089,UPDATE: SVU Detectives Seek Assistance to Find a Missing Juvenile - 12.04.2022
2087,http://pittsburghpa.gov/publicsafety/blotterview/2087,UPDATE: SVU Detectives Seek Assistance to Find a Missing Woman - 12.02.2022
2086,http://pittsburghpa.gov/publicsafety/blotterview/2086,Violent Crime Unit Investigates After Male Found Unresponsive in Downtown Alley Dies in the Hospital - 12.02.2022
2084,http://pittsburghpa.gov/publicsafety/blotterview/2084,Police and EMS Respond to Woman Shot in Homewood South - 12.02.2022
2085,http://pittsburghpa.gov/publicsafety/blotterview/2085,Police Investigate Aggravated Assault in Beltzhoover Neighborhood - 12.02.2022
2083,http://pittsburghpa.gov/publicsafety/blotterview/2083,UPDATE 2: Police and EMS Responded to Double Shooting in Lincoln-Lemington - 12.01.2022
2082,http://pittsburghpa.gov/publicsafety/blotterview/2082,Police Make Arrest in November Marshall-Shadeland Homicide - 12.01.2022
2081,http://pittsburghpa.gov/publicsafety/blotterview/2081,Police Respond To Male with Gunshot Wound - 11.30.2022
2079,http://pittsburghpa.gov/publicsafety/blotterview/2079,Police Investigate Theft of Delivery Vehicle - 11.29.2022
2080,http://pittsburghpa.gov/publicsafety/blotterview/2080,Police Responded To Downtown Incidents - 11.29.2022
2078,http://pittsburghpa.gov/publicsafety/blotterview/2078,"UPDATE: Police, EMS Respond to Woman Shot, Thrown from Vehicle  - 11.28.2022"
2077,http://pittsburghpa.gov/publicsafety/blotterview/2077,UPDATE: Serious Collision in Shadyside Sends Three Patients to the Hospital - 11.27.2022
2076,http://pittsburghpa.gov/publicsafety/blotterview/2076,"Police, Fire, EMS Respond for Single Vehicle Collision in Squirrel Hill South - 11.27.2022"
2075,http://pittsburghpa.gov/publicsafety/blotterview/2075,Police Investigate After Gunshot Victim Arrives at Local Hospital - 11.27.2022
2073,http://pittsburghpa.gov/publicsafety/blotterview/2073,Male Transported to the Hospital Following Workplace Injury in Lincoln-Lemington - 11.25.2022
2074,http://pittsburghpa.gov/publicsafety/blotterview/2074,UPDATE: SVU Detectives Ask For Assistance in Locating 13-Year-Old Girl  - 11.25.2022
2072,http://pittsburghpa.gov/publicsafety/blotterview/2072,Police Locate Two Teen Gunshot Victims After Shots Fired in Sheraden Neighborhood - 11.24.2022
2070,http://pittsburghpa.gov/publicsafety/blotterview/2070,Pittsburgh Police Investigate After Juvenile Male Suffers Gunshot Wound - 11.23.2022
2069,http://pittsburghpa.gov/publicsafety/blotterview/2069,UPDATE: SVU Detectives Seek Assistance to Find a Missing Male - 11.21.2022
2068,http://pittsburghpa.gov/publicsafety/blotterview/2068,UPDATE: SVU Detectives Seek Assistance to Find a Missing juvenile  - 11.18.2022
2067,http://pittsburghpa.gov/publicsafety/blotterview/2067,UPDATE: SVU Detectives Seek Assistance to Find a Missing Juvenile Male - 11.18.2022
2066,http://pittsburghpa.gov/publicsafety/blotterview/2066,Pittsburgh Police Statement on E. Carson Street Fatal Collision - 11.18.2022
2065,http://pittsburghpa.gov/publicsafety/blotterview/2065,Pittsburgh Police Seek to Identify Male in Connection with Downtown Homicide  - 11.17.2022
2064,http://pittsburghpa.gov/publicsafety/blotterview/2064,"EMS, Fire, and Police Respond to E Carson Street Collision - 11.16.2022"
2062,http://pittsburghpa.gov/publicsafety/blotterview/2062,Police and EMS Responded to a Stabbing in Mt. Washington - 11.16.2022
2063,http://pittsburghpa.gov/publicsafety/blotterview/2063,SVU Detectives Seek Your Assistance In Locating A Missing Juvenile - 11.16.2022
2061,http://pittsburghpa.gov/publicsafety/blotterview/2061,Police Responded to Shooting on Smithfield Street - 11.15.2022
2060,http://pittsburghpa.gov/publicsafety/blotterview/2060,"EMS, Police Respond to Crash in Carrick - 11.11.2022"
2059,http://pittsburghpa.gov/publicsafety/blotterview/2059,"Police, EMS Respond after One Shot in Homewood - 11.11.2022"
2058,http://pittsburghpa.gov/publicsafety/blotterview/2058,"Police Respond to Reported Home Invasion, Male Found Deceased, Female Injured  - 11.10.2022"
2055,http://pittsburghpa.gov/publicsafety/blotterview/2055,UPDATE: SVU Detectives Seek Assistance to Find a Missing Woman - 11.09.2022
2057,http://pittsburghpa.gov/publicsafety/blotterview/2057,"Police Arrest One for October 25, 2022 Highland Park Homicide  - 11.09.2022"
2056,http://pittsburghpa.gov/publicsafety/blotterview/2056,"Police Arrest One for October 1, 2022 Homicide  - 11.09.2022"
2054,http://pittsburghpa.gov/publicsafety/blotterview/2054,Police Investigate Fatal Shooting in Zone 3 - 11.08.2022
2053,http://pittsburghpa.gov/publicsafety/blotterview/2053,UPDATE: SVU Detectives Seek Public's Help to Find Missing Man - 11.08.2022
2052,http://pittsburghpa.gov/publicsafety/blotterview/2052,"Male Found Shot Inside Vehicle in Stanton Heights, Police Investigate - 11.07.2022"
2051,http://pittsburghpa.gov/publicsafety/blotterview/2051,"Police Investigate After Two Males Shot, Injured in the Hill District - 11.06.2022"
2050,http://pittsburghpa.gov/publicsafety/blotterview/2050,"UPDATE: Woman Shot and Injured in Troy Hill, Police Investigate  - 11.05.2022"
2048,http://pittsburghpa.gov/publicsafety/blotterview/2048,Driver Crashes in Mount Oliver After Being Pulled Over for Suspected DUI - 11.04.2022
2049,http://pittsburghpa.gov/publicsafety/blotterview/2049,UPDATE: Police Investigate After Two Males Shot in Northview Heights - 11.04.2022
2044,http://pittsburghpa.gov/publicsafety/blotterview/2044,Police and EMS Respond to Shotspotter Alert in Sheraden - 11.03.2022
2046,http://pittsburghpa.gov/publicsafety/blotterview/2046,Firefighters Respond for 2-Alarm Commercial Class Fire in Uptown - 11.03.2022
2047,http://pittsburghpa.gov/publicsafety/blotterview/2047,Firefighters Respond for 2-Alarm Commercial Class Fire in Uptown - 11.03.2022
2045,http://pittsburghpa.gov/publicsafety/blotterview/2045,UPDATE: Arrest Warrant Issued for Third Suspect Wanted in Allegheny Commons Triple Homicide  - 11.03.2022
2040,http://pittsburghpa.gov/publicsafety/blotterview/2040,Police Arrest Two in Connection with Allegheny Commons Triple Homicide - 11.02.2022
2042,http://pittsburghpa.gov/publicsafety/blotterview/2042,Shot Fired at Pittsburgh Police Detective During Investigation - 11.02.2022
2043,http://pittsburghpa.gov/publicsafety/blotterview/2043,Police Investigate After Road Construction Flagger Struck by Vehicle in Hit and Run - 11.02.2022
2041,http://pittsburghpa.gov/publicsafety/blotterview/2041,UPDATE: Pittsburgh Police SVU Detectives Seek Assistance to Find a Missing Juvenile  - 11.02.2022
2039,http://pittsburghpa.gov/publicsafety/blotterview/2039,Gunshot Victims Arrive at EMS Headquarters and Local Hospital - 11.01.2022
2036,http://pittsburghpa.gov/publicsafety/blotterview/2036,Police Responded to a Fatal Shooting in Homewood North - 10.31.2022
2038,http://pittsburghpa.gov/publicsafety/blotterview/2038,"Police Investigate After Juvenile Male Shot, Injured - 10.31.2022"
2037,http://pittsburghpa.gov/publicsafety/blotterview/2037,"Stolen Vehicle Crashes on the North Side, Police Arrest Driver - 10.31.2022"
2035,http://pittsburghpa.gov/publicsafety/blotterview/2035,"Detectives, River Rescue Locates Gun Matching Description of Firearm Used in North Side Shooting  - 10.30.2022"
2034,http://pittsburghpa.gov/publicsafety/blotterview/2034,"Two People Arrested, Charged with Attempted Homicide after Shooting at North Side Church  - 10.29.2022"
2032,http://pittsburghpa.gov/publicsafety/blotterview/2032,Police Respond to Shotspotter Alert in Sheraden - 10.29.2022
2033,http://pittsburghpa.gov/publicsafety/blotterview/2033,Firefighters Respond to Fatal House Fire in Wilkinsburg - 10.29.2022
2030,http://pittsburghpa.gov/publicsafety/blotterview/2030,Police and EMS Respond to Male Shot in Leg - 10.28.2022
2028,http://pittsburghpa.gov/publicsafety/blotterview/2028,"EMS, Fire and Police Respond to Early Morning Collision - 10.28.2022"
2027,http://pittsburghpa.gov/publicsafety/blotterview/2027,Police Responded to Shotspotter Alerts on Rhine Place - 10.28.2022
2031,http://pittsburghpa.gov/publicsafety/blotterview/2031,UPDATE: Six People Injured in Shooting on Brighton Road  - 10.28.2022
2026,http://pittsburghpa.gov/publicsafety/blotterview/2026,Police Responded to Male Shot on Maple Avenue - 10.27.2022
2025,http://pittsburghpa.gov/publicsafety/blotterview/2025,"UPDATE 3: Pittsburgh Police Seek to Identify Male Suspected of Hiding Camera in Public Restroom,  Remotely Capturing Images - 10.27.2022"
2023,http://pittsburghpa.gov/publicsafety/blotterview/2023,Police Investigate After Body Discovered in Garfield Neighborhood - 10.26.2022
2024,http://pittsburghpa.gov/publicsafety/blotterview/2024,Police and EMS respond to Teenager Shot in Beechview - 10.26.2022
2022,http://pittsburghpa.gov/publicsafety/blotterview/2022,"Pittsburgh Police, EMS Respond to Shots Fired Downtown - 10.25.2022"
2020,http://pittsburghpa.gov/publicsafety/blotterview/2020,Police Responded to Assault in Homewood - 10.25.2022
2021,http://pittsburghpa.gov/publicsafety/blotterview/2021,Police and EMS Responded to an Unresponsive Male in Highland Park Neighborhood - 10.25.2022
2019,http://pittsburghpa.gov/publicsafety/blotterview/2019,UPDATE: SVU Detectives Seek Your Assistance In Locating A Missing Juvenile - 10.24.2022
2018,http://pittsburghpa.gov/publicsafety/blotterview/2018,Police Make Arrest in Marshall-Shadeland Non-Fatal Shooting - 10.24.2022
2017,http://pittsburghpa.gov/publicsafety/blotterview/2017,"UPDATE: Police, EMS Respond to Shooting in Arlington - 10.23.2022"
2016,http://pittsburghpa.gov/publicsafety/blotterview/2016,UPDATED: Police Investigate Shooting on South Side - 10.23.2022
2015,http://pittsburghpa.gov/publicsafety/blotterview/2015,Pittsburgh Bureau EMS & Bureau of Fire Rescue Woman from Hillside in Mount Washington - 10.23.2022
2013,http://pittsburghpa.gov/publicsafety/blotterview/2013,Pittsburgh Bureau of Fire Responds to Fire in Crawford-Roberts - 10.21.2022
2014,http://pittsburghpa.gov/publicsafety/blotterview/2014,"One Person Arrested, Charged in August Shooting - 10.21.2022"
2012,http://pittsburghpa.gov/publicsafety/blotterview/2012,Police Investigate Carjacking in Zone 5 - 10.20.2022
